statId,chgerId,statNm,addr,addrDetail,lat,lng,useTime,busiNm,chgerType,output,stat
ME184089,01,목포시종합관광안내소,전남광주통합특별시 목포시 영산로 843,,34.838259,126.422266,24시간 이용가능,기후에너지환경부,06,50,2
ME19B127,01,남교공영주차장,전남광주통합특별시 목포시 남교동 57,,34.794037,126.381034,24시간 이용가능,기후에너지환경부,04,100,3
ME19B128,01,유달산공원유료주차장,전남광주통합특별시 목포시 측후동 4,,34.789033,126.381371,24시간 이용가능,기후에너지환경부,04,100,2
ME19B129,01,비파공영주차장,전남광주통합특별시 목포시 상동 32,,34.807587,126.420418,24시간 이용가능,기후에너지환경부,04,100,2
ME19B130,01,이로시장공영주차장,전남광주통합특별시 목포시 용당동 993-2,,34.805013,126.40418,24시간 이용가능,기후에너지환경부,04,100,2
ME19B178,01,자유시장 공영주차장,전남광주통합특별시 목포시 용당로 58,,34.792651,126.40236,24시간 이용가능,기후에너지환경부,04,100,2
ME19B188,01,목포벤처문화산업지원센터주차장,전남광주통합특별시 목포시 석현동 1175,,34.815839,126.426765,24시간 이용가능,기후에너지환경부,04,100,2
ME20B225,21,서해지방해양경찰청,전남광주통합특별시 목포시 남악로162번길25,,34.803982584,126.45768471,24시간 이용가능,기후에너지환경부,04,200,2
ME20B225,22,서해지방해양경찰청,전남광주통합특별시 목포시 남악로162번길25,,34.803982584,126.45768471,24시간 이용가능,기후에너지환경부,04,200,3
ME20B226,21,목포해양경찰서,전남광주통합특별시 목포시 청호로 231,,34.809665,126.367121,09:00 ~ 18:00,기후에너지환경부,04,200,2
ME20B226,22,목포해양경찰서,전남광주통합특별시 목포시 청호로 231,,34.809665,126.367121,09:00 ~ 18:00,기후에너지환경부,04,200,2
ME21B103,01,동명동행정복지센터,전남광주통합특별시 목포시 자유로20번길 27,,34.7906919,126.3920506,24시간 이용가능,기후에너지환경부,04,100,9
ME21B119,01,만호동행정복지센터,전남광주통합특별시 목포시 수강로12번길 24,,34.7872911,126.3871209,24시간 이용가능,기후에너지환경부,04,100,9
ME21B1E4,01,보리마당 주차장,전남광주통합특별시 목포시 해안로127번길 5,,34.7811249,126.3770869,24시간 이용가능,기후에너지환경부,04,100,9
ME21B204,01,평화광장 공영1주차장,전남광주통합특별시 목포시 옥암동 1100,,34.7991487,126.4384847,24시간 이용가능,기후에너지환경부,04,100,3
ME21B204,02,평화광장 공영1주차장,전남광주통합특별시 목포시 옥암동 1100,,34.7991487,126.4384847,24시간 이용가능,기후에너지환경부,04,100,3
ME21E210,91,국립호남권생물자원관,전남광주통합특별시 목포시 고하도안길 99,,34.7680385,126.3651574,08:00 ~ 22:00,기후에너지환경부,04,100,2
ME21E210,92,국립호남권생물자원관,전남광주통합특별시 목포시 고하도안길 99,,34.7680385,126.3651574,08:00 ~ 22:00,기후에너지환경부,04,100,9
ME22C1D3,01,목포경찰서,전남광주통합특별시 목포시 동명로 124,,34.7986312,126.3964645,24시간 이용가능,기후에너지환경부,04,100,9
ME22C1D4,01,목포시종합사회복지관,전남광주통합특별시 목포시 고하대로 712,,34.8094821,126.3745507,24시간 이용가능,기후에너지환경부,04,100,3
ME22D1A0,01,부주파출소,전남광주통합특별시 목포시 남악1로42번길21,전라남도 목포시 남악1로42번길21,34.81016,126.4478452,24시간 이용가능,기후에너지환경부,04,100,5
ME22D204,01,목포지방해양수산청,전남광주통합특별시 목포시 통일대로 130,전라남도 목포시 통일대로 130,34.8020431,126.4386502,24시간 이용가능,기후에너지환경부,04,100,3
ME22D204,02,목포지방해양수산청,전남광주통합특별시 목포시 통일대로 130,전라남도 목포시 통일대로 130,34.8020431,126.4386502,24시간 이용가능,기후에너지환경부,04,100,2
ME23B117,01,죽동1공영주차장,전남광주통합특별시 목포시 마인계터로39번길 12 (죽동),전라남도 목포시 마인계터로39번길 12 (죽동),34.7913378,126.3827304,24시간 개방,기후에너지환경부,06,100,2
ME23B1B4,01,놀부정공영주차장,전남광주통합특별시 목포시 백년대로297번길 16-2 (상동),전라남도 목포시 백년대로297번길 16-2 (상동),34.8055218,126.4198026,24시간 개방,기후에너지환경부,06,100,2
ME23B1B5,01,시외버스터미널공영주차장,전남광주통합특별시 목포시 상동 210-13,전라남도 목포시 상동 210-13,34.8134118,126.4186004,24시간 개방,기후에너지환경부,06,100,2
ME24A257,21,마인계터 예술주차장,전남광주통합특별시 목포시 마인계터로 33,,34.790914,126.3824784,24시간 이용가능,기후에너지환경부,04,200,2
ME24A257,22,마인계터 예술주차장,전남광주통합특별시 목포시 마인계터로 33,,34.790914,126.3824784,24시간 이용가능,기후에너지환경부,04,200,2
ME24A258,21,목포건어물젓갈센터,전남광주통합특별시 목포시 수강로12번길 41,,34.7891032,126.3882918,24시간 이용가능,기후에너지환경부,04,200,2
ME24A258,22,목포건어물젓갈센터,전남광주통합특별시 목포시 수강로12번길 41,,34.7891032,126.3882918,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,21,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,22,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,23,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,24,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,25,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,26,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,27,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME24A801,28,목포시청 주차장,전남광주통합특별시 목포시 용당동 1206-1,,34.8113225,126.390444,24시간 이용가능,기후에너지환경부,04,200,2
ME25B234,21,목포고용노동지청,전남광주통합특별시 목포시 교육로41번길 8,,34.7999828,126.4212375,24시간 이용가능,환경부,04,200,2
ME25B234,22,목포고용노동지청,전남광주통합특별시 목포시 교육로41번길 8,,34.7999828,126.4212375,24시간 이용가능,환경부,04,200,2
ME25B335,01,광주지방법원 광주가정법원 목포지원,전남광주통합특별시 목포시 정의로 29,,34.8138552,126.4454215,24시간 이용가능,환경부,04,100,2
ME25B335,02,광주지방법원 광주가정법원 목포지원,전남광주통합특별시 목포시 정의로 29,,34.8138552,126.4454215,24시간 이용가능,환경부,04,100,2
ME25B335,03,광주지방법원 광주가정법원 목포지원,전남광주통합특별시 목포시 정의로 29,,34.8138552,126.4454215,24시간 이용가능,환경부,04,100,2
BNBN1231,01,전남 목포 신항만,전남광주통합특별시 목포시 신항로294번길 45 (달동),,34.7593540,126.3546112,~,블루네트웍스,02,7,2
BNBN1231,02,전남 목포 신항만,전남광주통합특별시 목포시 신항로294번길 45 (달동),,34.7593540,126.3546112,~,블루네트웍스,02,7,2
BNBN1231,03,전남 목포 신항만,전남광주통합특별시 목포시 신항로294번길 45 (달동),,34.7593540,126.3546112,~,블루네트웍스,02,7,2
BNHI4438,01,목포대학교 목포캠퍼스 어울림관,전남광주통합특별시 목포시 송림로41번길 11,,34.8089687,126.4040272,24시간 이용가능,블루네트웍스,02,7,2
BNHI4438,02,목포대학교 목포캠퍼스 어울림관,전남광주통합특별시 목포시 송림로41번길 11,,34.8089687,126.4040272,24시간 이용가능,블루네트웍스,02,7,2
BT000087,01,목포국제여객터미널,전남광주통합특별시 목포시 해안로148번길 14,,34.7810777,126.3819598,24시간 이용가능,보타리에너지,04,100,3
BT000087,02,목포국제여객터미널,전남광주통합특별시 목포시 해안로148번길 14,,34.7810777,126.3819598,24시간 이용가능,보타리에너지,02,7,2
BT000088,01,목포연안여객터미널,전남광주통합특별시 목포시 해안로 182,,34.782123533,126.38378743,24시간 이용가능,보타리에너지,02,7,3
BT000088,02,목포연안여객터미널,전남광주통합특별시 목포시 해안로 182,,34.782123533,126.38378743,24시간 이용가능,보타리에너지,02,7,2
BT000088,03,목포연안여객터미널,전남광주통합특별시 목포시 해안로 182,,34.782123533,126.38378743,24시간 이용가능,보타리에너지,05,50,9
CGJ00002,01,"목포 하당제일1차아파트_101동,102동 사이",전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.8002000,126.4397000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00002,02,"목포 하당제일1차아파트_101동,102동 사이",전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.8002000,126.4397000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00003,01,"목포 하당제일1차아파트_102동,103동 사이",전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7999000,126.4399000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00003,02,"목포 하당제일1차아파트_102동,103동 사이",전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7999000,126.4399000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00003,03,"목포 하당제일1차아파트_102동,103동 사이",전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7999000,126.4399000,24시간 이용가능,서울씨엔지(서울이브이),02,7,3
CGJ00004,01,목포 하당제일1차아파트_103동 뒤,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7996000,126.4401000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00004,02,목포 하당제일1차아파트_103동 뒤,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7996000,126.4401000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00005,01,목포 하당제일1차아파트_105동 앞,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7997000,126.4406000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00005,02,목포 하당제일1차아파트_105동 앞,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7997000,126.4406000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CGJ00005,03,목포 하당제일1차아파트_105동 앞,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7997000,126.4406000,24시간 이용가능,서울씨엔지(서울이브이),02,7,2
CI0M0002,01,금강자동차,전남광주통합특별시 목포시 영산로 715,금강자동차,34.8282281,126.4199560,24시간 이용가능,쿨사인 주식회사,08,35,2
CI0M0011,01,준모텔,전남광주통합특별시 목포시 영산로 499,,34.8105916,126.4171155,24시간 이용가능,쿨사인,02,11,1
CI0M0018,01,정다운 요양병원,전남광주통합특별시 목포시 영산로 710-11,정다운 요양병원,34.8290492,126.4220478,24시간 이용가능,쿨사인 주식회사,02,7,2
CI0M0018,02,정다운 요양병원,전남광주통합특별시 목포시 영산로 710-11,정다운 요양병원,34.8290492,126.4220478,24시간 이용가능,쿨사인 주식회사,02,7,2
CI0M001A,01,목포과학대학교,전남광주통합특별시 목포시 영산로 413-1,목포과학대학교,34.8073582,126.4091374,24시간 이용가능,쿨사인 주식회사,02,7,3
CI0M001A,02,목포과학대학교,전남광주통합특별시 목포시 영산로 413-1,목포과학대학교,34.8073582,126.4091374,24시간 이용가능,쿨사인 주식회사,02,7,2
CI0M001A,03,목포과학대학교,전남광주통합특별시 목포시 영산로 413-1,목포과학대학교,34.8073582,126.4091374,24시간 이용가능,쿨사인 주식회사,02,7,1
CI0M001D,01,호텔이안,전남광주통합특별시 목포시 북항로 163,호텔이안,34.8029595,126.3672769,24시간 이용가능,쿨사인,02,7,2
CSSGI011,01,목포 군인아파트,전남광주통합특별시 목포시 녹색로 273,주차장,34.8054332,126.4380834,24시간 이용가능,한국EV충전서비스센터,04,50,1
CU610029,01,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,7,2
CU610029,02,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,7,2
CU610029,03,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,7,2
CU610029,04,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,7,2
CU610029,05,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,11,2
CU610029,06,신안비치3차아파트,전남광주통합특별시 목포시 고하대로 641-11,,34.8061637,126.367620,24시간 이용가능,씨어스,02,11,3
CU610038,01,하당제일1차아파트,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7999842,126.440019,24시간 이용가능,씨어스,02,7,9
CU610038,02,하당제일1차아파트,전남광주통합특별시 목포시 미항로 206,하당제일1차아파트,34.7999842,126.440019,24시간 이용가능,씨어스,02,7,9
CU610043,01,청년창업,전남광주통합특별시 목포시 양을로 203,-0,34.8116712,126.392332,24시간 이용가능,씨어스,02,7,2
CU610043,02,청년창업,전남광주통합특별시 목포시 양을로 203,-0,34.8116712,126.392332,24시간 이용가능,씨어스,02,7,2
CV001251,01,용해지구 목포어울림도서관,전남광주통합특별시 목포시 용해지구로 31,목포어울림도서관,34.8168258,126.3958299,09:00~1800,채비,02,7,3
CV001251,02,용해지구 목포어울림도서관,전남광주통합특별시 목포시 용해지구로 31,목포어울림도서관,34.8168258,126.3958299,09:00~1800,채비,06,50,2
CV001502,01,현대자동차 상동대리점,전남광주통합특별시 목포시 통일대로 107,"(옥암동, 현대자동차 상동대리점)",34.802025,126.435332,09:00~18:00,채비,02,7,2
CV001538,01,목포세무서,전남광주통합특별시 목포시 호남로58번길 19,목포세무서,34.7927643,126.384568,09:00~18:00,채비,04,200,2
CV001538,02,목포세무서,전남광주통합특별시 목포시 호남로58번길 19,목포세무서,34.7927643,126.384568,09:00~18:00,채비,04,200,2
CV001740,01,에드가안채아파트,전남광주통합특별시 목포시 옥암로 177-1,"(석현동, 에드가안채)",34.8136445,126.4213441,24시간 이용가능,채비,02,7,2
CV001740,02,에드가안채아파트,전남광주통합특별시 목포시 옥암로 177-1,"(석현동, 에드가안채)",34.8136445,126.4213441,24시간 이용가능,채비,02,7,2
CV001755,01,목포해양대학교 해양공학관A9동,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 해양공학관A9동,34.7911218,126.3631116,24시간 이용가능,채비,02,7,3
CV001755,02,목포해양대학교 해양공학관A9동,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 해양공학관A9동,34.7911218,126.3631116,24시간 이용가능,채비,02,7,2
CV001755,03,목포해양대학교 해양공학관A9동,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 해양공학관A9동,34.7911218,126.3631116,24시간 이용가능,채비,02,7,2
CV001756,01,목포해양대학교 제2공학관B2동,전남광주통합특별시 목포시 해양대학로 91,"(죽교동, 목포해양대학교)",34.7908354,126.3659225,24시간 이용가능,채비,02,7,2
CV001756,02,목포해양대학교 제2공학관B2동,전남광주통합특별시 목포시 해양대학로 91,"(죽교동, 목포해양대학교)",34.7908354,126.3659225,24시간 이용가능,채비,02,7,3
CV001756,03,목포해양대학교 제2공학관B2동,전남광주통합특별시 목포시 해양대학로 91,"(죽교동, 목포해양대학교)",34.7908354,126.3659225,24시간 이용가능,채비,02,7,2
CV001757,01,목포해양대학교 미래융복합관D1,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 미래융복합관D1,34.79546790,126.35961580,24시간 이용가능,채비,02,7,1
CV001757,02,목포해양대학교 미래융복합관D1,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 미래융복합관D1,34.79546790,126.35961580,24시간 이용가능,채비,02,7,2
CV001757,03,목포해양대학교 미래융복합관D1,전남광주통합특별시 목포시 해양대학로 91,목포해양대학교 미래융복합관D1,34.79546790,126.35961580,24시간 이용가능,채비,02,7,2
CV002470,01,목포용해2단지아파트,전남광주통합특별시 목포시 양을로 267,"(용해동, 용해2단지아파트)",34.8136543,126.3977306,24시간 이용가능,채비,02,7,2
CV002470,02,목포용해2단지아파트,전남광주통합특별시 목포시 양을로 267,"(용해동, 용해2단지아파트)",34.8136543,126.3977306,24시간 이용가능,채비,02,7,2
CV002470,03,목포용해2단지아파트,전남광주통합특별시 목포시 양을로 267,"(용해동, 용해2단지아파트)",34.8136543,126.3977306,24시간 이용가능,채비,02,7,2
CV002470,04,목포용해2단지아파트,전남광주통합특별시 목포시 양을로 267,"(용해동, 용해2단지아파트)",34.8136543,126.3977306,24시간 이용가능,채비,02,7,3
CV003157,01,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,04,100,1
CV003157,02,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,04,100,1
CV003157,03,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,04,100,1
CV003157,04,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,04,100,1
CV003157,05,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,08,30,1
CV003157,06,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,08,30,1
CV003157,07,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,08,30,1
CV003157,08,홈플러스 목포점,전남광주통합특별시 목포시 영산로 313,"(용당동, 홈플러스목포점)",34.80594,126.39964,10:00~22:00,채비,08,30,1
CV003403,01,(구)목포세관창고,전남광주통합특별시 목포시 해안로177번길 10,(항동),34.78298992,126.3837368,24시간 이용가능,채비,06,50,2
CV003403,02,(구)목포세관창고,전남광주통합특별시 목포시 해안로177번길 10,(항동),34.78298992,126.3837368,24시간 이용가능,채비,06,50,2
EC000189,01,국립호남권 생물자원관,전남광주통합특별시 목포시 고하도안길 99,,34.7678101,126.3650552,08:00~22:00,이지차저,02,7,2
EC000203,01,근화희망타운2차아파트,전남광주통합특별시 목포시 산양로 40,,34.83621583,126.4280161,24시간 이용가능,이지차저,02,7,2
EC000203,02,근화희망타운2차아파트,전남광주통합특별시 목포시 산양로 40,,34.83621583,126.4280161,24시간 이용가능,이지차저,02,7,2
EC000203,03,근화희망타운2차아파트,전남광주통합특별시 목포시 산양로 40,,34.83621583,126.4280161,24시간 이용가능,이지차저,02,7,2
EC000264,01,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,02,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,03,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,04,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,05,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,06,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC000264,07,목포라인아파트 지상주차장,전남광주통합특별시 목포시 원산주택로 25,,34.80874133,126.37416005,24시간 이용가능,이지차저,02,7,1
EC003332,01,목포 포르모큐브 BF2,전남광주통합특별시 목포시 옥암로 95,,34.8074742,126.4262553,24시간 이용가능,이지차저,02,7,2
EC003332,02,목포 포르모큐브 BF2,전남광주통합특별시 목포시 옥암로 95,,34.8074742,126.4262553,24시간 이용가능,이지차저,02,7,2
EC460068,01,국립호남권생물자원관 (급),전남광주통합특별시 목포시 고하도안길 99,,34.7678101,126.3650552,08:00~22:00,이지차저,04,50,2
EO000187,01,목포원예농협,전남광주통합특별시 목포시 영산로 575 (상동 250-5),,34.8164461,126.4195108,평일 09:00~18:00,E1,04,100,2
EO000187,02,목포원예농협,전남광주통합특별시 목포시 영산로 575 (상동 250-5),,34.8164461,126.4195108,평일 09:00~18:00,E1,04,100,2
EP190087,01,목포 렉시호텔,전남광주통합특별시 목포시 원형동로 44,야외주차장,34.8000683,126.4330641,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,02,7,9
EP190087,02,목포 렉시호텔,전남광주통합특별시 목포시 원형동로 44,야외주차장,34.8000683,126.4330641,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,02,7,9
EP200141,01,목포주원병원,전남광주통합특별시 목포시 산계길 4-9,주차장,34.8384033,126.4249691,24시간 이용가능,이카플러그,02,7,9
EP200141,02,목포주원병원,전남광주통합특별시 목포시 산계길 4-9,주차장,34.8384033,126.4249691,24시간 이용가능,이카플러그,02,7,9
EP200393,01,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,02,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,03,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,04,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,05,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,06,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,07,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,08,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,09,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP200393,10,목포 광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,1~5구역 주차장,34.815945,126.4171159,24시간 이용가능,이카플러그,02,7,9
EP610800,01,목포 티파니에서아침을,전남광주통합특별시 목포시 평화로140번길 24,구내주차장,34.801652313,126.43669503,24시간 이용가능,이카플러그,02,7,9
ER000421,01,골드디움5차아파트,전남광주통합특별시 목포시 용해지구로88번길 23,골드디움5차아파트,34.8207671,126.3939443,24시간 이용가능,위브이,02,7,2
ER000421,02,골드디움5차아파트,전남광주통합특별시 목포시 용해지구로88번길 23,골드디움5차아파트,34.8207671,126.3939443,24시간 이용가능,위브이,02,7,2
ER000421,03,골드디움5차아파트,전남광주통합특별시 목포시 용해지구로88번길 23,골드디움5차아파트,34.8207671,126.3939443,24시간 이용가능,위브이,02,7,2
ER000421,04,골드디움5차아파트,전남광주통합특별시 목포시 용해지구로88번길 23,골드디움5차아파트,34.8207671,126.3939443,24시간 이용가능,위브이,02,7,2
ER000421,05,골드디움5차아파트,전남광주통합특별시 목포시 용해지구로88번길 23,골드디움5차아파트,34.8207671,126.3939443,24시간 이용가능,위브이,02,7,2
ER460057,01,넘버25호텔 목포상동점,전남광주통합특별시 목포시 비파로124번길 16-2,건물 앞 지상1층 주차장 ,34.809236,126.4246593,24시간 이용가능,이엘일렉트릭,02,7,2
EV002285,01,전남목포 하당동아아파트 101동,전남광주통합특별시 목포시 신흥로45번길 13,101동 2호앞 지상주차장,34.803256336945,126.4251457536,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002285,02,전남목포 하당동아아파트 101동,전남광주통합특별시 목포시 신흥로45번길 13,101동 2호앞 지상주차장,34.803256336945,126.4251457536,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002285,03,전남목포 하당동아아파트 101동,전남광주통합특별시 목포시 신흥로45번길 13,101동 2호앞 지상주차장,34.803256336945,126.4251457536,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002286,01,전남목포 하당동아아파트 108동,전남광주통합특별시 목포시 신흥로45번길 13,108동앞 지상주차장,34.804584882905,126.4239781392,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002286,02,전남목포 하당동아아파트 108동,전남광주통합특별시 목포시 신흥로45번길 13,108동앞 지상주차장,34.804584882905,126.4239781392,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,9
EV002286,03,전남목포 하당동아아파트 108동,전남광주통합특별시 목포시 신흥로45번길 13,108동앞 지상주차장,34.804584882905,126.4239781392,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002334,01,전남목포 신안비치2차아파트,전남광주통합특별시 목포시 고하대로 641-10,지상주차장 화단,34.807479085768,126.3688758073,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002334,02,전남목포 신안비치2차아파트,전남광주통합특별시 목포시 고하대로 641-10,지상주차장 화단,34.807479085768,126.3688758073,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002334,03,전남목포 신안비치2차아파트,전남광주통합특별시 목포시 고하대로 641-10,지상주차장 화단,34.807479085768,126.3688758073,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002334,04,전남목포 신안비치2차아파트,전남광주통합특별시 목포시 고하대로 641-10,지상주차장 화단,34.807479085768,126.3688758073,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,2
EV002640,01,전남목포 한라비발디,전남광주통합특별시 목포시 남악2로22번길 10,102동앞 지상주차장,34.8071186,126.4538588,24시간 이용가능,에버온,02,7,2
EV002640,02,전남목포 한라비발디,전남광주통합특별시 목포시 남악2로22번길 10,102동앞 지상주차장,34.8071186,126.4538588,24시간 이용가능,에버온,02,7,2
EV002640,03,전남목포 한라비발디,전남광주통합특별시 목포시 남악2로22번길 10,102동앞 지상주차장,34.8071186,126.4538588,24시간 이용가능,에버온,02,7,2
EV002640,04,전남목포 한라비발디,전남광주통합특별시 목포시 남악2로22번길 10,102동앞 지상주차장,34.8071186,126.4538588,24시간 이용가능,에버온,02,7,3
EV002640,05,전남목포 한라비발디,전남광주통합특별시 목포시 남악2로22번길 10,102동앞 지상주차장,34.8071186,126.4538588,24시간 이용가능,에버온,02,7,3
EV002765,01,전남목포 종원나이스빌101동,전남광주통합특별시 목포시 양을로 121,1주차장 1층 101동 기둥2-3,34.807490834664,126.3850794952,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",주식회사 에버온,02,7,9
