statId,chgerId,statNm,addr,addrDetail,lat,lng,useTime,busiNm,chgerType,stat
ME174013,01,낙성대동주민센터,서울특별시 관악구 낙성대로4가길 5,,37.476296,126.9583876,24시간 이용가능,기후에너지환경부,06,2
ME174027,01,서울추모공원,서울특별시 서초구 양재대로12길 74, 1층 입구,37.4536062,127.0428005,24시간 이용가능,기후에너지환경부,06,2
ME174039,01,태화빌딩,서울특별시 종로구 인사동5길 29, 지상주차장,37.5718148,126.9850443,24시간 이용가능,기후에너지환경부,06,2
ME178009,01,서울만남(부산) 휴게소,서울특별시 서초구 양재대로12길 73-71 (원지동),,37.4600218,127.0420378,24시간 이용가능,기후에너지환경부,06,2
ME178009,02,서울만남(부산) 휴게소,서울특별시 서초구 양재대로12길 73-71 (원지동),,37.4600218,127.0420378,24시간 이용가능,기후에너지환경부,06,2
ME181102,01,스위스그랜드호텔(구 그랜드힐튼호텔),서울특별시 서대문구 연희로 353,,37.589864395,126.93449341,24시간 이용가능,기후에너지환경부,06,3
ME181150,12,우리은행본점,서울특별시 중구 소공로 51번지,,37.559534,126.981817,24시간 이용가능,기후에너지환경부,06,2
ME181150,13,우리은행본점,서울특별시 중구 소공로 51번지,,37.559534,126.981817,24시간 이용가능,기후에너지환경부,06,2
ME183001,01,마곡레포츠센터 ,"서울특별시 강서구 양천로 251, 입구 우측",,37.5728411,126.8323738,24시간 이용가능,기후에너지환경부,06,2
ME183002,01,창2동 제4공영주차장,서울특별시 도봉구 창2동 582-22,,37.6413031,127.0364035,24시간 이용가능,기후에너지환경부,06,3
ME183003,01,창3동 제1공영주차장,"서울특별시 도봉구 창3동 504-21, 좌측 안쪽",,37.6332433,127.0411144,24시간 이용가능,기후에너지환경부,06,2
ME183004,01,창천공영주차장,"서울특별시 마포구 노고산동 33-1, B3 28",,37.55493,126.9389738,24시간 이용가능,기후에너지환경부,06,2
ME183006,01,난향동 주민센터,서울특별시 관악구 난곡로 67,,37.4616153,126.9189711,24시간 이용가능,기후에너지환경부,06,2
ME183008,01,쌍문3동 제2공영주차장,"서울특별시 도봉구 쌍문3동 315-62, 지하 1층 안쪽",,37.6492416,127.0293271,24시간 이용가능,기후에너지환경부,06,2
ME183009,01,스탠포드호텔코리아,"서울특별시 마포구 상암동 월드컵북로 58길 15, 지하4층 18",,37.5823581,126.886648,24시간 이용가능,기후에너지환경부,06,2
ME183103,01,국회도서관,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",,37.530302464,126.91764312,24시간 이용가능,기후에너지환경부,06,2
ME183103,02,국회도서관,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",,37.530302464,126.91764312,24시간 이용가능,기후에너지환경부,04,2
ME183103,52,국회도서관,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",,37.530302464,126.91764312,24시간 이용가능,기후에너지환경부,04,2
ME183219,01,국회의원회관,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",,37.528194,126.914480,09:00 ~ 18:00,기후에너지환경부,06,2
ME183219,02,국회의원회관,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",,37.528194,126.914480,09:00 ~ 18:00,기후에너지환경부,04,2
ME183219,52,국회의원회관,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",,37.528194,126.914480,09:00 ~ 18:00,기후에너지환경부,04,2
ME184075,01,노원에코센터,서울특별시 노원구 덕릉로 450,,37.644779,127.059382,24시간 이용가능,기후에너지환경부,06,2
ME184076,01,영등포구청 환승공영주차장,서울특별시 영등포구 양산로111,", 왼쪽 끝편 주차장",37.524606274,126.89537473,06:00~21:00,기후에너지환경부,06,2
ME18B159,01,성애병원,서울특별시 영등포구 여의대방로 53길 22,,37.5113854,126.9227830,24시간 이용가능,기후에너지환경부,06,2
ME18B163,01,개봉1동 주민센터 옆 공영주차장,서울특별시 구로구 개봉동 134-8,,37.499851322,126.85136664,24시간 이용가능,기후에너지환경부,06,3
ME18B164,01,하늘공원주차장,서울특별시 구로구 벚꽃로 370 ,,37.48739,126.88051,24시간 이용가능,기후에너지환경부,06,2
ME18B165,01,쌍문2동 제3공영주차장,서울특별시 도봉구 쌍문2동 710-4,,37.66116,127.03864,24시간 이용가능,기후에너지환경부,06,3
ME18B166,01,서초구청,서울특별시 서초구 남부순환로 2584,,37.483278518,127.03235055,23시간 이용(09:00~08:00),기후에너지환경부,06,2
ME18B168,01,북한산국립공원주차장,서울특별시 은평구 진관동 278,,37.65584,126.94885,24시간 이용가능,기후에너지환경부,06,2
ME18B169,01,부암동 주민센터,서울특별시 종로구 창의문로 145,,37.59246,126.96412,24시간 이용가능,기후에너지환경부,06,2
ME18B170,01,SETEC,서울특별시 강남구 남부순환로3104,,37.49584,127.07223,24시간 이용가능,기후에너지환경부,06,2
ME18B175,01,가양레포츠센터,서울특별시 강서구 양천로61길 101,,37.56198,126.86373,24시간 이용가능,기후에너지환경부,06,2
ME18B176,01,강서구민올림픽체육센터,서울특별시 강서구 화곡로65길62,,37.55962,126.85057,06:00~22:00,기후에너지환경부,06,2
ME18B179,01,마천동2공영주차장,서울특별시 송파구 성내천로299-7,,37.49427,127.15624,24시간 이용가능,기후에너지환경부,06,2
ME18B180,01,거여동공영주차장,서울특별시 송파구 오금로68길8,,37.4923661,127.1500523,24시간 이용가능,기후에너지환경부,06,2
ME18B181,01,천마공영주차장,서울특별시 송파구 성내천로33가길20,,37.50028,127.15482,24시간 이용가능,기후에너지환경부,06,2
ME18B183,01,이마트 은평점,서울특별시 은평구 은평로 111,,37.60077,126.92049,09:30~23:00,기후에너지환경부,06,2
ME18B278,11,sh서울주택도시공사,서울특별시 강남구 개포로 621,,37.49414,127.07879,24시간 이용가능,기후에너지환경부,04,2
ME18B278,12,sh서울주택도시공사,서울특별시 강남구 개포로 621,,37.49414,127.07879,24시간 이용가능,기후에너지환경부,04,3
ME18B279,11,강동구청,서울특별시 강동구 성내로 25,,37.5298976,127.1248664,24시간 이용가능,기후에너지환경부,04,3
ME18B279,12,강동구청,서울특별시 강동구 성내로 25,,37.5298976,127.1248664,24시간 이용가능,기후에너지환경부,04,2
ME18B284,11,서울약령시 공영주차장,서울특별시 동대문구 약령중앙로 26,,37.58051,127.03715,24시간 이용가능,기후에너지환경부,04,3
ME18B284,12,서울약령시 공영주차장,서울특별시 동대문구 약령중앙로 26,,37.58051,127.03715,24시간 이용가능,기후에너지환경부,04,2
ME18B288,11,서울역사박물관,서울특별시 종로구 새문안로 55,,37.5713470,126.9698538,24시간 이용가능,기후에너지환경부,04,2
ME18B288,12,서울역사박물관,서울특별시 종로구 새문안로 55,,37.5713470,126.9698538,24시간 이용가능,기후에너지환경부,04,3
ME18B408,01,성수2가 공영주차장,서울특별시 성동구 광나루로4가길 23,,37.54909,127.05516,24시간 이용가능,기후에너지환경부,04,2
ME18B408,02,성수2가 공영주차장,서울특별시 성동구 광나루로4가길 23,,37.54909,127.05516,24시간 이용가능,기후에너지환경부,04,2
ME18B408,03,성수2가 공영주차장,서울특별시 성동구 광나루로4가길 23,,37.54909,127.05516,24시간 이용가능,기후에너지환경부,04,2
ME18B408,04,성수2가 공영주차장,서울특별시 성동구 광나루로4가길 23,,37.54909,127.05516,24시간 이용가능,기후에너지환경부,04,9
ME19A152,01,올림픽공원,서울특별시 송파구 올림픽로 424 ,,37.5171577,127.115847,24시간 이용가능,기후에너지환경부,04,2
ME19A153,01,구민회관,서울특별시 송파구 백제고분로 242,,37.502451999999,127.093104199,09:00~18:00 이후 무료,기후에너지환경부,04,2
ME19A160,01,영등포본동제1(공영주차장),서울특별시 영등포구 영신로 10길 15,,37.514279899999,126.9093244,24시간 이용가능,기후에너지환경부,04,3
ME19A164,01,마포중앙도서관,서울특별시 마포구 성산로 128,,37.563642399999,126.908286399,24시간 이용가능,기후에너지환경부,04,3
ME19A170,01,국방부 서문 주차장,서울특별시 용산구 용산동3가 1-92,,37.5335137,126.975672,24시간 이용가능,기후에너지환경부,04,2
ME19A243,21,탄천물재생센터,서울특별시 강남구 개포로 625,,37.4959067,127.0799979,24시간 이용가능,기후에너지환경부,04,9
ME19A243,22,탄천물재생센터,서울특별시 강남구 개포로 625,,37.4959067,127.0799979,24시간 이용가능,기후에너지환경부,04,2
ME19A245,21,상암1 공영주차장,서울특별시 마포구 성암로 197,,37.577011200000,126.8973596,24시간 이용가능,기후에너지환경부,04,2
ME19A245,22,상암1 공영주차장,서울특별시 마포구 성암로 197,,37.577011200000,126.8973596,24시간 이용가능,기후에너지환경부,04,2
ME19A246,21,Park M (주차복합빌딩),서울특별시 마포구 매봉산로 80,,37.5783444,126.8941079,24시간 이용가능,기후에너지환경부,04,2
ME19A246,22,Park M (주차복합빌딩),서울특별시 마포구 매봉산로 80,,37.5783444,126.8941079,24시간 이용가능,기후에너지환경부,04,2
ME19A265,21,양화진 공영주차장,서울특별시 마포구 토정로 2,,37.545502369555,126.911413488,24시간 이용가능,기후에너지환경부,04,2
ME19A265,22,양화진 공영주차장,서울특별시 마포구 토정로 2,,37.545502369555,126.911413488,24시간 이용가능,기후에너지환경부,04,9
ME19A274,21,롯데마트 은평점,서울특별시 은평구 통일로 1050,,37.6374578,126.9175874,07:00~23:30,기후에너지환경부,04,9
ME19A274,22,롯데마트 은평점,서울특별시 은평구 통일로 1050,,37.6374578,126.9175874,07:00~23:30,기후에너지환경부,04,9
ME19A601,21,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,2
ME19A601,22,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,2
ME19A601,23,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,2
ME19A601,24,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,9
ME19A601,25,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,9
ME19A601,26,망원동 공영주차장1,서울특별시 마포구 동교로1길 39,,37.55503247,126.89778505,24시간 이용가능,기후에너지환경부,04,9
ME19D118,01,서울 해군회관,서울특별시 영등포구 가마산로 538,,37.504172,126.916159,24시간 이용가능,기후에너지환경부,04,2
ME19X403,41,서울올림픽공원 남2문주차장,서울특별시 송파구 올림픽로,424,37.514973,127.123837,24시간 이용가능,기후에너지환경부,04,2
ME19X403,42,서울올림픽공원 남2문주차장,서울특별시 송파구 올림픽로,424,37.514973,127.123837,24시간 이용가능,기후에너지환경부,04,2
ME19X403,43,서울올림픽공원 남2문주차장,서울특별시 송파구 올림픽로,424,37.514973,127.123837,24시간 이용가능,기후에너지환경부,04,9
ME19X403,44,서울올림픽공원 남2문주차장,서울특별시 송파구 올림픽로,424,37.514973,127.123837,24시간 이용가능,기후에너지환경부,04,2
ME19X403,45,서울올림픽공원 남2문주차장,서울특별시 송파구 올림픽로,424,37.514973,127.123837,24시간 이용가능,기후에너지환경부,04,5
ME19X417,41,롯데마트 중계점 야외주차장,서울특별시 노원구 노원로 ,330,37.646872,127.070993,10:00 ~ 23:00,기후에너지환경부,04,2
ME19X417,42,롯데마트 중계점 야외주차장,서울특별시 노원구 노원로 ,330,37.646872,127.070993,10:00 ~ 23:00,기후에너지환경부,04,2
ME19X417,43,롯데마트 중계점 야외주차장,서울특별시 노원구 노원로 ,330,37.646872,127.070993,10:00 ~ 23:00,기후에너지환경부,04,2
ME19X417,44,롯데마트 중계점 야외주차장,서울특별시 노원구 노원로 ,330,37.646872,127.070993,10:00 ~ 23:00,기후에너지환경부,04,3
ME19X417,45,롯데마트 중계점 야외주차장,서울특별시 노원구 노원로 ,330,37.646872,127.070993,10:00 ~ 23:00,기후에너지환경부,04,2
ME19Y284,21,서울 농수산식품공사 강서지부,서울특별시 강서구 발산로 40,,37.550943828,126.81841020,24시간 이용가능,기후에너지환경부,04,2
ME19Y284,22,서울 농수산식품공사 강서지부,서울특별시 강서구 발산로 40,,37.550943828,126.81841020,24시간 이용가능,기후에너지환경부,04,2
ME19Y601,21,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,2
ME19Y601,22,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,2
ME19Y601,23,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,2
ME19Y601,24,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,3
ME19Y601,25,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,9
ME19Y601,26,가락시장,서울특별시 송파구 양재대로 932,,37.494161,127.113843,24시간 이용가능,기후에너지환경부,04,9
ME20A193,01,포이초교 공영노외주차장,서울특별시 강남구 개포동 1273,,37.475064,127.051703,24시간 이용가능,기후에너지환경부,04,2
ME20A194,01,언주초교 공영노외주차장,서울특별시 강남구 도곡동 922,,37.486856,127.037584,24시간 이용가능,기후에너지환경부,04,2
ME20A195,01,강남스포츠문화센터,서울특별시 강남구 수서동 718,,37.48871435,127.10522824,07:00~22:00,기후에너지환경부,04,2
ME20A196,01,압구정로29길 노상주차장,서울특별시 강남구 압구정동 453,,37.5314038,127.0273349,24시간 이용가능,기후에너지환경부,04,2
ME20A197,01,길동복합청사,서울특별시 강동구 천호대로 1183,,37.534716373,127.14254194,24시간 이용가능,기후에너지환경부,04,2
ME20A198,01,오동골프클럽,서울특별시 강북구 오현로 117,,37.623253,127.037312,24시간 이용가능,기후에너지환경부,04,2
ME20A199,01,노원문화원,서울특별시 노원구 동일로197길 24,,37.628759783,127.06998428,24시간 이용가능,기후에너지환경부,04,2
ME20A1a0,01,반포4동주민센터 공영주차장,서울특별시 서초구 사평대로28길 70,,37.496299,127.002285,24시간 이용가능,기후에너지환경부,04,2
ME20A1a1,01,방배1동 공영주차장,서울특별시 서초구 방배로23길 31-6,지하 4층,37.485166,126.992489,24시간 이용가능,기후에너지환경부,04,2
ME20A1a2,01,무궁화 공영주차장,서울특별시 서초구 서초대로54길 45,지하 2층,37.492899,127.01638,24시간 이용가능,기후에너지환경부,04,3
ME20A1a3,01,청계산근린광장 공영주차장,서울특별시 서초구 원지동 361-1,,37.446130,127.056479,24시간 이용가능,기후에너지환경부,04,2
ME20A1a4,01,양재근린공원 공영주차장,서울특별시 서초구 동산로 35,,37.475064,127.051703,24시간 이용가능,기후에너지환경부,04,2
ME20A1a5,01,영등포본동제2공영주차장,서울특별시 영등포구 신길로60길 34,,37.513514,126.9139,24시간 이용가능,기후에너지환경부,04,2
ME20A1a6,01,한국상하수도협회,서울특별시 영등포구 대림로 244,,37.502455,126.897106,24시간 이용가능,기후에너지환경부,04,2
ME20A1a7,01,면목2동공영주차장,서울특별시 중랑구 겸재로23길 27,,37.58793511,127.0808933,24시간 이용가능,기후에너지환경부,04,2
ME20A1a8,01,중화제1공영주차장,서울특별시 중랑구 중화동 73-5,,37.59871,127.072706,24시간 이용가능,기후에너지환경부,04,2
ME20A1a9,01,중화제4공영주차장,서울특별시 중랑구 중화동 73-10,,37.595670,127.079469,24시간 이용가능,기후에너지환경부,04,2
ME20A1b0,01,중랑역제1공영주차장,서울특별시 중랑구 중화동 73-6,,37.595325,127.077539,24시간 이용가능,기후에너지환경부,04,2
ME20A278,21,광진문화예술회관,서울특별시 광진구 능동로 76,,37.5375337,127.0705319,24시간 이용가능,기후에너지환경부,04,2
ME20A278,22,광진문화예술회관,서울특별시 광진구 능동로 76,,37.5375337,127.0705319,24시간 이용가능,기후에너지환경부,04,2
ME20A279,21,한국과학기술원 서울캠퍼스,서울특별시 동대문구 회기로 85,,37.5921192,127.0473764,09~18시 개방,기후에너지환경부,04,2
ME20A279,22,한국과학기술원 서울캠퍼스,서울특별시 동대문구 회기로 85,,37.5921192,127.0473764,09~18시 개방,기후에너지환경부,04,2
ME20A280,01,서울시설공단,서울특별시 성동구 청계천로 540,,37.571579,127.036101,24시간 이용가능,기후에너지환경부,04,2
ME20A280,02,서울시설공단,서울특별시 성동구 청계천로 540,,37.571579,127.036101,24시간 이용가능,기후에너지환경부,04,2
ME20A301,01,현대백화점 목동점,서울특별시 양천구 목동동로 257,,37.526755,126.875324,10:30~22:00,기후에너지환경부,04,2
ME20A301,21,현대백화점 목동점,서울특별시 양천구 목동동로 257,,37.526755,126.875324,10:30~22:00,기후에너지환경부,04,2
ME20A301,22,현대백화점 목동점,서울특별시 양천구 목동동로 257,,37.526755,126.875324,10:30~22:00,기후에너지환경부,04,2
ME20A409,21,마포구청,서울특별시 마포구 월드컵로 212,,37.567121,126.9017038,24시간 이용가능,기후에너지환경부,04,2
ME20A409,22,마포구청,서울특별시 마포구 월드컵로 212,,37.567121,126.9017038,24시간 이용가능,기후에너지환경부,04,2
ME20A409,23,마포구청,서울특별시 마포구 월드컵로 212,,37.567121,126.9017038,24시간 이용가능,기후에너지환경부,04,2
ME20A409,24,마포구청,서울특별시 마포구 월드컵로 212,,37.567121,126.9017038,24시간 이용가능,기후에너지환경부,04,2
ME20A410,01,국회 서편 주차장,서울특별시 영등포구 여의도동 1,,37.5318027,126.9127433,24시간 이용가능,기후에너지환경부,04,2
ME20A410,02,국회 서편 주차장,서울특별시 영등포구 여의도동 1,,37.5318027,126.9127433,24시간 이용가능,기후에너지환경부,04,2
ME20A410,03,국회 서편 주차장,서울특별시 영등포구 여의도동 1,,37.5318027,126.9127433,24시간 이용가능,기후에너지환경부,04,2
ME20A410,91,국회 서편 주차장,서울특별시 영등포구 여의도동 1,,37.5318027,126.9127433,24시간 이용가능,기후에너지환경부,04,2
ME20A411,01,국회 헌정기념관 주차장,서울특별시 영등포구 여의도동 1,,37.53175,126.919483,24시간 이용가능,기후에너지환경부,04,2
ME20A411,02,국회 헌정기념관 주차장,서울특별시 영등포구 여의도동 1,,37.53175,126.919483,24시간 이용가능,기후에너지환경부,04,3
ME20A411,03,국회 헌정기념관 주차장,서울특별시 영등포구 여의도동 1,,37.53175,126.919483,24시간 이용가능,기후에너지환경부,04,2
ME20A411,04,국회 헌정기념관 주차장,서울특별시 영등포구 여의도동 1,,37.53175,126.919483,24시간 이용가능,기후에너지환경부,04,2
ME21A114,01,한국교통안전공단 구로자동차검사소,서울특별시 구로구 경인로 113,,37.4923673,126.8345242,24시간 이용가능,기후에너지환경부,04,2
ME21A128,01,금천종합복지타운,서울특별시 금천구 금하로 764,,37.4498682,126.914594,06:00 ~ 23:00,기후에너지환경부,04,9
ME21B131,01,화곡6-1 공영주차장,서울특별시 강서구 우장산로 114,,37.5529955,126.8484225,24시간 이용가능,기후에너지환경부,04,9
ME21B132,01,볏골공원 공영주차장,서울특별시 강서구 까치산로4길 22,,37.5413318,126.8444607,24시간 이용가능,기후에너지환경부,04,2
ME21B133,01,화곡8-2 공영주차장,서울특별시 강서구 초록마을로 126,,37.5376322,126.8504106,24시간 이용가능,기후에너지환경부,04,9
ME21B157,01,쌍문1동 2공영주차장,서울특별시 도봉구 쌍문1동 378-35,,37.6485169,127.02579,24시간 이용가능,기후에너지환경부,04,2
ME21B164,01,번동 햇살 공영주차장,서울특별시 강북구 오현로21길 84,,37.624958,127.0332077,24시간 이용가능,기후에너지환경부,04,9
ME21B168,01,자양2동 유수지 주차장,서울특별시 광진구 뚝섬로52길 74-1,,37.5299304,127.0770995,24시간 이용가능,기후에너지환경부,04,2
ME21B171,01,서울서부경찰서,서울특별시 은평구 진흥로 58,,37.6020296,126.9214743,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B180,01,서울마포경찰서,서울특별시 마포구 마포대로 183,,37.5507749,126.9545677,09:00 ~ 18:00,기후에너지환경부,04,3
ME21B1C3,01,석관동주민센터,서울특별시 성북구 화랑로 296,,37.6130724,127.0615437,24시간 이용가능,기후에너지환경부,04,9
ME21B211,01,강서소방서,서울특별시 강서구 양천로 550,,37.5578757,126.8600664,평일 09:00~18:00,기후에너지환경부,04,2
ME21B211,02,강서소방서,서울특별시 강서구 양천로 550,,37.5578757,126.8600664,평일 09:00~18:00,기후에너지환경부,04,9
ME21B234,01,서울강남경찰서,서울특별시 강남구 테헤란로114길 11,,37.5091846,127.0669683,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B234,02,서울강남경찰서,서울특별시 강남구 테헤란로114길 11,,37.5091846,127.0669683,09:00 ~ 18:00,기후에너지환경부,04,9
ME21B244,01,경찰청,서울특별시 서대문구 통일로 97,,37.5637284,126.9676791,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B244,02,경찰청,서울특별시 서대문구 통일로 97,,37.5637284,126.9676791,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B245,01,동대문소방서,서울특별시 동대문구 장한로 34,,37.56428,127.06685,24시간 이용가능,기후에너지환경부,04,3
ME21B245,02,동대문소방서,서울특별시 동대문구 장한로 34,,37.56428,127.06685,24시간 이용가능,기후에너지환경부,04,2
ME21B305,01,남부수도사업소,서울특별시 동작구 여의대방로10길 97,,37.4921248,126.914969,24시간 이용가능,기후에너지환경부,04,9
ME21B305,02,남부수도사업소,서울특별시 동작구 여의대방로10길 97,,37.4921248,126.914969,24시간 이용가능,기후에너지환경부,04,9
ME21B305,03,남부수도사업소,서울특별시 동작구 여의대방로10길 97,,37.4921248,126.914969,24시간 이용가능,기후에너지환경부,04,3
ME21B309,01,서울경찰청,서울특별시 종로구 사직로8길 31,,37.5745443,126.9725192,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B309,02,서울경찰청,서울특별시 종로구 사직로8길 31,,37.5745443,126.9725192,09:00 ~ 18:00,기후에너지환경부,04,3
ME21B309,03,서울경찰청,서울특별시 종로구 사직로8길 31,,37.5745443,126.9725192,09:00 ~ 18:00,기후에너지환경부,04,2
ME21B404,01,우이동교통광장,서울특별시 강북구 우이동 산101-5,,37.6634506,127.0129069,24시간 이용가능,기후에너지환경부,04,2
ME21B404,02,우이동교통광장,서울특별시 강북구 우이동 산101-5,,37.6634506,127.0129069,24시간 이용가능,기후에너지환경부,04,2
ME21B404,03,우이동교통광장,서울특별시 강북구 우이동 산101-5,,37.6634506,127.0129069,24시간 이용가능,기후에너지환경부,04,9
ME21B404,04,우이동교통광장,서울특별시 강북구 우이동 산101-5,,37.6634506,127.0129069,24시간 이용가능,기후에너지환경부,04,9
ME21B412,01,마포소금나루도서관,서울특별시 마포구 염리동 61-4,,37.5495525,126.9460746,24시간 이용가능,기후에너지환경부,04,9
ME21B412,02,마포소금나루도서관,서울특별시 마포구 염리동 61-4,,37.5495525,126.9460746,24시간 이용가능,기후에너지환경부,04,2
ME21B412,03,마포소금나루도서관,서울특별시 마포구 염리동 61-4,,37.5495525,126.9460746,24시간 이용가능,기후에너지환경부,04,2
ME21B412,04,마포소금나루도서관,서울특별시 마포구 염리동 61-4,,37.5495525,126.9460746,24시간 이용가능,기후에너지환경부,04,2
ME21C250,21,답십리1동주민센터,서울특별시 동대문구 사가정로 30,,37.571706,127.051358,24시간 이용가능,기후에너지환경부,04,2
ME21C250,22,답십리1동주민센터,서울특별시 동대문구 사가정로 30,,37.571706,127.051358,24시간 이용가능,기후에너지환경부,04,2
ME21C251,21,서울강서경찰서,서울특별시 강서구 화곡로 308,,37.551406,126.850466,24시간 이용가능,기후에너지환경부,04,2
ME21C251,22,서울강서경찰서,서울특별시 강서구 화곡로 308,,37.551406,126.850466,24시간 이용가능,기후에너지환경부,04,2
ME21D045,01,개포동공원 공영주차장,서울특별시 강남구 개포로 509,,37.4895951,127.0683327,24시간 이용가능,기후에너지환경부,06,2
ME21D046,01,탄천제2호 공영주차장,서울특별시 강남구 일원동 4-49,,37.493808,127.0872546,24시간 이용가능,기후에너지환경부,06,3
ME21D047,01,독산1동 공영주차장,서울특별시 금천구 범안로12가길 65,,37.4648944,126.8947719,24시간 이용가능,기후에너지환경부,06,2
ME21D048,01,시설관리공단 마포유수지주차장,서울특별시 마포구 마포대로1길 19,지상주차장,37.5394705,126.9430773,24시간 이용가능,기후에너지환경부,06,2
ME22C1B8,01,상계1동주민센터,서울특별시 노원구 동일로 1697 (상계동),,37.679927,127.054798,24시간 이용가능,기후에너지환경부,04,2
ME22C1B9,01,도림동주민센터,서울특별시 영등포구 도림동 224-6,,37.5090784,126.8960627,24시간 이용가능,기후에너지환경부,04,3
ME22C1C0,01,엔젤스헤이븐,서울특별시 은평구 갈현로11길 30,,37.605196,126.9064973,24시간 이용가능,기후에너지환경부,04,2
ME22C802,01,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,02,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,03,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,04,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,05,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,06,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,07,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22C802,08,국회의사당 6문,서울특별시 영등포구 의사당대로 1,,37.5326039,126.9174606,24시간 이용가능,기후에너지환경부,04,2
ME22D121,01,한국과학기술원 서울캠퍼스,서울특별시 동대문구 회기로 85,서울특별시 동대문구 회기로 85,37.59332,127.04621,05:00 ~ 23:00 개방,기후에너지환경부,04,2
ME22D134,01,국립중앙극장-2,서울특별시 중구 장충단로59,서울특별시 중구 장충단로59,37.5528698,127.0001305,부분개방(07:00~23:00),기후에너지환경부,04,9
ME22D152,01,서서울어르신복지관,서울특별시 양천구 가로공원로60가길 16(신월동),서울특별시 양천구 가로공원로60가길 16(신월동),37.5342108,126.8266206,24시간 이용가능,기후에너지환경부,04,2
ME22D205,01,문화회관 동측주차장,서울특별시 양천구 신정6동 322-5,,37.5167683,126.8635626,24시간 이용가능,기후에너지환경부,04,2
ME22D205,02,문화회관 동측주차장,서울특별시 양천구 신정6동 322-5,,37.5167683,126.8635626,24시간 이용가능,기후에너지환경부,04,2
ME22D402,01,국립중앙극장-1,서울특별시 중구 장충단로59,서울특별시 중구 장충단로59,37.5528698,127.0001305,부분개방(07:00~23:00),기후에너지환경부,04,2
ME22D402,02,국립중앙극장-1,서울특별시 중구 장충단로59,서울특별시 중구 장충단로59,37.5528698,127.0001305,부분개방(07:00~23:00),기후에너지환경부,04,2
ME22D402,03,국립중앙극장-1,서울특별시 중구 장충단로59,서울특별시 중구 장충단로59,37.5528698,127.0001305,부분개방(07:00~23:00),기후에너지환경부,04,2
ME22D402,04,국립중앙극장-1,서울특별시 중구 장충단로59,서울특별시 중구 장충단로59,37.5528698,127.0001305,부분개방(07:00~23:00),기후에너지환경부,04,2
ME22M301,01,용산 전쟁기념관 소형 주차장,서울특별시 용산구 이태원로 29,소형 주차장,37.5373,126.9752,24시간 이용가능,기후에너지환경부,04,2
ME22M301,02,용산 전쟁기념관 소형 주차장,서울특별시 용산구 이태원로 29,소형 주차장,37.5373,126.9752,24시간 이용가능,기후에너지환경부,04,2
ME22M301,81,용산 전쟁기념관 소형 주차장,서울특별시 용산구 이태원로 29,소형 주차장,37.5373,126.9752,24시간 이용가능,기후에너지환경부,04,2
